file_number,host_ip,host_port,slab_buf_bytes,slab_partition,bandwidth,file_size_bytes,time_taken_sec,overall_cpu
691,10.0.0.50,5202,1073741824,4,1165.62 Mb,104857600.0,0.719667,
692,10.0.0.50,5202,1073741824,4,652.11 Mb,104857600.0,1.286372,
693,10.0.0.50,5202,1073741824,4,1224.56 Mb,104857600.0,0.685031,
694,10.0.0.50,5202,1073741824,4,941.44 Mb,104857600.0,0.891041,
695,10.0.0.50,5202,1073741824,4,604.75 Mb,104857600.0,1.387121,
696,10.0.0.50,5202,1073741824,4,949.50 Mb,104857600.0,0.883476,
697,10.0.0.50,5202,1073741824,4,628.85 Mb,104857600.0,1.333965,
698,10.0.0.50,5202,1073741824,4,972.46 Mb,104857600.0,0.862615,
699,10.0.0.50,5202,1073741824,4,1216.64 Mb,104857600.0,0.689488,
700,10.0.0.50,5202,1073741824,4,1181.45 Mb,104857600.0,0.710029,
701,10.0.0.50,5202,1073741824,4,612.60 Mb,104857600.0,1.369343,
702,10.0.0.50,5202,1073741824,4,1233.00 Mb,104857600.0,0.680340,
703,10.0.0.50,5202,1073741824,4,636.14 Mb,104857600.0,1.318664,
704,10.0.0.50,5202,1073741824,4,957.33 Mb,104857600.0,0.876252,
705,10.0.0.50,5202,1073741824,4,602.10 Mb,104857600.0,1.393217,
706,10.0.0.50,5202,1073741824,4,650.89 Mb,104857600.0,1.288791,
707,10.0.0.50,5202,1073741824,4,946.86 Mb,104857600.0,0.885937,
708,10.0.0.50,5202,1073741824,4,928.00 Mb,104857600.0,0.903946,
709,10.0.0.50,5202,1073741824,4,604.62 Mb,104857600.0,1.387423,
710,10.0.0.50,5202,1073741824,4,606.09 Mb,104857600.0,1.384053,
711,10.0.0.50,5202,1073741824,4,1036.05 Mb,104857600.0,0.809670,
712,10.0.0.50,5202,1073741824,4,602.28 Mb,104857600.0,1.392809,
713,10.0.0.50,5202,1073741824,4,606.27 Mb,104857600.0,1.383651,
714,10.0.0.50,5202,1073741824,4,621.59 Mb,104857600.0,1.349546,
715,10.0.0.50,5202,1073741824,4,966.28 Mb,104857600.0,0.868138,
716,10.0.0.50,5202,1073741824,4,605.46 Mb,104857600.0,1.385498,
717,10.0.0.50,5202,1073741824,4,663.21 Mb,104857600.0,1.264840,
718,10.0.0.50,5202,1073741824,4,607.56 Mb,104857600.0,1.380714,
719,10.0.0.50,5202,1073741824,4,1152.43 Mb,104857600.0,0.727908,
720,10.0.0.50,5202,1073741824,4,593.91 Mb,104857600.0,1.412428,
721,10.0.0.50,5202,1073741824,4,654.14 Mb,104857600.0,1.282390,
722,10.0.0.50,5202,1073741824,4,643.58 Mb,104857600.0,1.303422,
723,10.0.0.50,5202,1073741824,4,669.98 Mb,104857600.0,1.252069,
724,10.0.0.50,5202,1073741824,4,937.52 Mb,104857600.0,0.894762,
725,10.0.0.50,5202,1073741824,4,1192.13 Mb,104857600.0,0.703665,
726,10.0.0.50,5202,1073741824,4,928.90 Mb,104857600.0,0.903067,
727,10.0.0.50,5202,1073741824,4,938.67 Mb,104857600.0,0.893674,
728,10.0.0.50,5202,1073741824,4,1233.44 Mb,104857600.0,0.680098,
729,10.0.0.50,5202,1073741824,4,651.34 Mb,104857600.0,1.287899,
730,10.0.0.50,5202,1073741824,4,920.39 Mb,104857600.0,0.911422,
731,10.0.0.50,5202,1073741824,4,1232.25 Mb,104857600.0,0.680754,
732,10.0.0.50,5202,1073741824,4,658.12 Mb,104857600.0,1.274636,
733,10.0.0.50,5202,1073741824,4,603.30 Mb,104857600.0,1.390459,
734,10.0.0.50,5202,1073741824,4,1127.01 Mb,104857600.0,0.744323,
735,10.0.0.50,5202,1073741824,4,907.87 Mb,104857600.0,0.923987,
736,10.0.0.50,5202,1073741824,4,959.52 Mb,104857600.0,0.874251,
737,10.0.0.50,5202,1073741824,4,935.54 Mb,104857600.0,0.896660,
738,10.0.0.50,5202,1073741824,4,617.04 Mb,104857600.0,1.359484,
739,10.0.0.50,5202,1073741824,4,915.52 Mb,104857600.0,0.916263,
740,10.0.0.50,5202,1073741824,4,923.81 Mb,104857600.0,0.908040,
741,10.0.0.50,5202,1073741824,4,609.25 Mb,104857600.0,1.376885,
742,10.0.0.50,5202,1073741824,4,651.17 Mb,104857600.0,1.288235,
743,10.0.0.50,5202,1073741824,4,604.86 Mb,104857600.0,1.386860,
744,10.0.0.50,5202,1073741824,4,647.92 Mb,104857600.0,1.294696,
745,10.0.0.50,5202,1073741824,4,936.67 Mb,104857600.0,0.895574,
746,10.0.0.50,5202,1073741824,4,636.12 Mb,104857600.0,1.318722,
747,10.0.0.50,5202,1073741824,4,1324.84 Mb,104857600.0,0.633178,
748,10.0.0.50,5202,1073741824,4,619.85 Mb,104857600.0,1.353324,
749,10.0.0.50,5202,1073741824,4,609.61 Mb,104857600.0,1.376053,
750,10.0.0.50,5202,1073741824,4,603.05 Mb,104857600.0,1.391021,
751,10.0.0.50,5202,1073741824,4,637.32 Mb,104857600.0,1.316236,
752,10.0.0.50,5202,1073741824,4,610.64 Mb,104857600.0,1.373737,
753,10.0.0.50,5202,1073741824,4,623.66 Mb,104857600.0,1.345070,
754,10.0.0.50,5202,1073741824,4,662.45 Mb,104857600.0,1.266302,
755,10.0.0.50,5202,1073741824,4,946.83 Mb,104857600.0,0.885966,
756,10.0.0.50,5202,1073741824,4,894.08 Mb,104857600.0,0.938240,
757,10.0.0.50,5202,1073741824,4,604.83 Mb,104857600.0,1.386929,
758,10.0.0.50,5202,1073741824,4,974.32 Mb,104857600.0,0.860968,
759,10.0.0.50,5202,1073741824,4,607.87 Mb,104857600.0,1.380011,
760,10.0.0.50,5202,1073741824,4,1216.45 Mb,104857600.0,0.689600,
761,10.0.0.50,5202,1073741824,4,597.36 Mb,104857600.0,1.404277,
762,10.0.0.50,5202,1073741824,4,604.26 Mb,104857600.0,1.388247,
763,10.0.0.50,5202,1073741824,4,931.38 Mb,104857600.0,0.900660,
764,10.0.0.50,5202,1073741824,4,615.18 Mb,104857600.0,1.363601,
765,10.0.0.50,5202,1073741824,4,857.42 Mb,104857600.0,0.978352,
766,10.0.0.50,5202,1073741824,4,610.08 Mb,104857600.0,1.374995,
767,10.0.0.50,5202,1073741824,4,936.95 Mb,104857600.0,0.895307,
768,10.0.0.50,5202,1073741824,4,1224.72 Mb,104857600.0,0.684943,
769,10.0.0.50,5202,1073741824,4,608.34 Mb,104857600.0,1.378926,
770,10.0.0.50,5202,1073741824,4,621.32 Mb,104857600.0,1.350131,
771,10.0.0.50,5202,1073741824,4,604.40 Mb,104857600.0,1.387919,
772,10.0.0.50,5202,1073741824,4,874.64 Mb,104857600.0,0.959088,
773,10.0.0.50,5202,1073741824,4,653.17 Mb,104857600.0,1.284301,
774,10.0.0.50,5202,1073741824,4,623.69 Mb,104857600.0,1.344995,
775,10.0.0.50,5202,1073741824,4,942.93 Mb,104857600.0,0.889630,
776,10.0.0.50,5202,1073741824,4,606.19 Mb,104857600.0,1.383827,
777,10.0.0.50,5202,1073741824,4,680.92 Mb,104857600.0,1.231946,
778,10.0.0.50,5202,1073741824,4,612.38 Mb,104857600.0,1.369841,
779,10.0.0.50,5202,1073741824,4,616.23 Mb,104857600.0,1.361285,
780,10.0.0.50,5202,1073741824,4,741.85 Mb,104857600.0,1.130772,
781,10.0.0.50,5202,1073741824,4,643.87 Mb,104857600.0,1.302843,
782,10.0.0.50,5202,1073741824,4,605.79 Mb,104857600.0,1.384749,
783,10.0.0.50,5202,1073741824,4,609.56 Mb,104857600.0,1.376180,
784,10.0.0.50,5202,1073741824,4,1151.16 Mb,104857600.0,0.728710,
785,10.0.0.50,5202,1073741824,4,623.98 Mb,104857600.0,1.344379,
786,10.0.0.50,5202,1073741824,4,1193.17 Mb,104857600.0,0.703053,
787,10.0.0.50,5202,1073741824,4,621.30 Mb,104857600.0,1.350163,
788,10.0.0.50,5202,1073741824,4,909.37 Mb,104857600.0,0.922463,
789,10.0.0.50,5202,1073741824,4,629.46 Mb,104857600.0,1.332671,
790,10.0.0.50,5202,1073741824,4,678.05 Mb,104857600.0,1.237161,
791,10.0.0.50,5202,1073741824,4,1033.53 Mb,104857600.0,0.811650,
792,10.0.0.50,5202,1073741824,4,606.53 Mb,104857600.0,1.383060,
793,10.0.0.50,5202,1073741824,4,599.36 Mb,104857600.0,1.399587,
794,10.0.0.50,5202,1073741824,4,616.18 Mb,104857600.0,1.361384,
795,10.0.0.50,5202,1073741824,4,930.29 Mb,104857600.0,0.901722,
796,10.0.0.50,5202,1073741824,4,646.41 Mb,104857600.0,1.297727,
797,10.0.0.50,5202,1073741824,4,962.51 Mb,104857600.0,0.871539,
798,10.0.0.50,5202,1073741824,4,1246.75 Mb,104857600.0,0.672837,
799,10.0.0.50,5202,1073741824,4,671.59 Mb,104857600.0,1.249076,
800,10.0.0.50,5202,1073741824,4,632.91 Mb,104857600.0,1.325397,
801,10.0.0.50,5202,1073741824,4,607.24 Mb,104857600.0,1.381440,
802,10.0.0.50,5202,1073741824,4,1190.86 Mb,104857600.0,0.704417,
803,10.0.0.50,5202,1073741824,4,900.92 Mb,104857600.0,0.931111,
804,10.0.0.50,5202,1073741824,4,610.11 Mb,104857600.0,1.374936,
805,10.0.0.50,5202,1073741824,4,612.36 Mb,104857600.0,1.369888,
806,10.0.0.50,5202,1073741824,4,909.58 Mb,104857600.0,0.922253,
807,10.0.0.50,5202,1073741824,4,603.56 Mb,104857600.0,1.389864,
808,10.0.0.50,5202,1073741824,4,940.73 Mb,104857600.0,0.891709,
809,10.0.0.50,5202,1073741824,4,637.30 Mb,104857600.0,1.316277,
810,10.0.0.50,5202,1073741824,4,903.86 Mb,104857600.0,0.928084,
811,10.0.0.50,5202,1073741824,4,603.95 Mb,104857600.0,1.388965,
812,10.0.0.50,5202,1073741824,4,591.14 Mb,104857600.0,1.419058,
813,10.0.0.50,5202,1073741824,4,605.31 Mb,104857600.0,1.385848,
814,10.0.0.50,5202,1073741824,4,604.60 Mb,104857600.0,1.387460,
815,10.0.0.50,5202,1073741824,4,1261.18 Mb,104857600.0,0.665141,
816,10.0.0.50,5202,1073741824,4,1241.37 Mb,104857600.0,0.675752,
817,10.0.0.50,5202,1073741824,4,610.08 Mb,104857600.0,1.375002,
818,10.0.0.50,5202,1073741824,4,634.16 Mb,104857600.0,1.322781,
819,10.0.0.50,5202,1073741824,4,603.94 Mb,104857600.0,1.388989,
820,10.0.0.50,5202,1073741824,4,933.64 Mb,104857600.0,0.898485,
821,10.0.0.50,5202,1073741824,4,905.08 Mb,104857600.0,0.926838,
822,10.0.0.50,5202,1073741824,4,1183.11 Mb,104857600.0,0.709028,
823,10.0.0.50,5202,1073741824,4,759.91 Mb,104857600.0,1.103888,
824,10.0.0.50,5202,1073741824,4,623.18 Mb,104857600.0,1.346102,
825,10.0.0.50,5202,1073741824,4,609.11 Mb,104857600.0,1.377202,
826,10.0.0.50,5202,1073741824,4,884.67 Mb,104857600.0,0.948224,
827,10.0.0.50,5202,1073741824,4,817.10 Mb,104857600.0,1.026626,
828,10.0.0.50,5202,1073741824,4,1179.42 Mb,104857600.0,0.711250,
829,10.0.0.50,5202,1073741824,4,889.73 Mb,104857600.0,0.942828,
830,10.0.0.50,5202,1073741824,4,590.91 Mb,104857600.0,1.419620,
831,10.0.0.50,5202,1073741824,4,1204.93 Mb,104857600.0,0.696188,
832,10.0.0.50,5202,1073741824,4,602.09 Mb,104857600.0,1.393253,
833,10.0.0.50,5202,1073741824,4,607.79 Mb,104857600.0,1.380177,
834,10.0.0.50,5202,1073741824,4,1232.47 Mb,104857600.0,0.680634,
835,10.0.0.50,5202,1073741824,4,607.68 Mb,104857600.0,1.380435,
836,10.0.0.50,5202,1073741824,4,656.87 Mb,104857600.0,1.277060,
837,10.0.0.50,5202,1073741824,4,652.20 Mb,104857600.0,1.286192,
838,10.0.0.50,5202,1073741824,4,968.29 Mb,104857600.0,0.866329,
839,10.0.0.50,5202,1073741824,4,590.14 Mb,104857600.0,1.421454,
840,10.0.0.50,5202,1073741824,4,918.71 Mb,104857600.0,0.913086,
841,10.0.0.50,5202,1073741824,4,637.97 Mb,104857600.0,1.314886,
842,10.0.0.50,5202,1073741824,4,601.15 Mb,104857600.0,1.395420,
843,10.0.0.50,5202,1073741824,4,953.58 Mb,104857600.0,0.879700,
844,10.0.0.50,5202,1073741824,4,613.04 Mb,104857600.0,1.368364,
845,10.0.0.50,5202,1073741824,4,968.22 Mb,104857600.0,0.866392,
846,10.0.0.50,5202,1073741824,4,1164.81 Mb,104857600.0,0.720169,
847,10.0.0.50,5202,1073741824,4,957.17 Mb,104857600.0,0.876398,
848,10.0.0.50,5202,1073741824,4,634.62 Mb,104857600.0,1.321840,
849,10.0.0.50,5202,1073741824,4,937.78 Mb,104857600.0,0.894517,
850,10.0.0.50,5202,1073741824,4,901.15 Mb,104857600.0,0.930873,
851,10.0.0.50,5202,1073741824,4,1150.17 Mb,104857600.0,0.729335,
852,10.0.0.50,5202,1073741824,4,606.27 Mb,104857600.0,1.383650,
853,10.0.0.50,5202,1073741824,4,1234.78 Mb,104857600.0,0.679363,
854,10.0.0.50,5202,1073741824,4,659.24 Mb,104857600.0,1.272474,
855,10.0.0.50,5202,1073741824,4,658.60 Mb,104857600.0,1.273704,
856,10.0.0.50,5202,1073741824,4,612.52 Mb,104857600.0,1.369513,
857,10.0.0.50,5202,1073741824,4,624.82 Mb,104857600.0,1.342563,
858,10.0.0.50,5202,1073741824,4,611.24 Mb,104857600.0,1.372384,
859,10.0.0.50,5202,1073741824,4,658.19 Mb,104857600.0,1.274498,
860,10.0.0.50,5202,1073741824,4,930.35 Mb,104857600.0,0.901659,
861,10.0.0.50,5202,1073741824,4,817.27 Mb,104857600.0,1.026418,
862,10.0.0.50,5202,1073741824,4,1038.30 Mb,104857600.0,0.807916,
863,10.0.0.50,5202,1073741824,4,607.88 Mb,104857600.0,1.379967,
864,10.0.0.50,5202,1073741824,4,648.73 Mb,104857600.0,1.293073,
865,10.0.0.50,5202,1073741824,4,938.91 Mb,104857600.0,0.893441,
866,10.0.0.50,5202,1073741824,4,604.87 Mb,104857600.0,1.386845,
867,10.0.0.50,5202,1073741824,4,1214.95 Mb,104857600.0,0.690450,
868,10.0.0.50,5202,1073741824,4,1273.39 Mb,104857600.0,0.658764,
869,10.0.0.50,5202,1073741824,4,691.83 Mb,104857600.0,1.212521,
870,10.0.0.50,5202,1073741824,4,641.08 Mb,104857600.0,1.308515,
871,10.0.0.50,5202,1073741824,4,705.32 Mb,104857600.0,1.189339,
872,10.0.0.50,5202,1073741824,4,1105.50 Mb,104857600.0,0.758805,
873,10.0.0.50,5202,1073741824,4,728.63 Mb,104857600.0,1.151282,
874,10.0.0.50,5202,1073741824,4,601.05 Mb,104857600.0,1.395663,
875,10.0.0.50,5202,1073741824,4,601.80 Mb,104857600.0,1.393912,
876,10.0.0.50,5202,1073741824,4,825.93 Mb,104857600.0,1.015662,
877,10.0.0.50,5202,1073741824,4,606.49 Mb,104857600.0,1.383145,
878,10.0.0.50,5202,1073741824,4,951.99 Mb,104857600.0,0.881170,
879,10.0.0.50,5202,1073741824,4,891.11 Mb,104857600.0,0.941371,
880,10.0.0.50,5202,1073741824,4,818.18 Mb,104857600.0,1.025280,
881,10.0.0.50,5202,1073741824,4,742.74 Mb,104857600.0,1.129418,
882,10.0.0.50,5202,1073741824,4,650.45 Mb,104857600.0,1.289668,
883,10.0.0.50,5202,1073741824,4,833.92 Mb,104857600.0,1.005928,
884,10.0.0.50,5202,1073741824,4,649.42 Mb,104857600.0,1.291712,
885,10.0.0.50,5202,1073741824,4,657.89 Mb,104857600.0,1.275080,
886,10.0.0.50,5202,1073741824,4,680.88 Mb,104857600.0,1.232020,
887,10.0.0.50,5202,1073741824,4,633.61 Mb,104857600.0,1.323929,
888,10.0.0.50,5202,1073741824,4,770.76 Mb,104857600.0,1.088360,
889,10.0.0.50,5202,1073741824,4,659.13 Mb,104857600.0,1.272685,
890,10.0.0.50,5202,1073741824,4,1172.61 Mb,104857600.0,0.715378,
891,10.0.0.50,5202,1073741824,4,1058.44 Mb,104857600.0,0.792548,
892,10.0.0.50,5202,1073741824,4,660.12 Mb,104857600.0,1.270771,
893,10.0.0.50,5202,1073741824,4,609.10 Mb,104857600.0,1.377213,
894,10.0.0.50,5202,1073741824,4,653.50 Mb,104857600.0,1.283644,
895,10.0.0.50,5202,1073741824,4,601.72 Mb,104857600.0,1.394095,
896,10.0.0.50,5202,1073741824,4,599.42 Mb,104857600.0,1.399443,
897,10.0.0.50,5202,1073741824,4,643.12 Mb,104857600.0,1.304367,
898,10.0.0.50,5202,1073741824,4,610.91 Mb,104857600.0,1.373144,
899,10.0.0.50,5202,1073741824,4,598.81 Mb,104857600.0,1.400873,
900,10.0.0.50,5202,1073741824,4,643.79 Mb,104857600.0,1.302995,
901,10.0.0.50,5202,1073741824,4,612.57 Mb,104857600.0,1.369416,
902,10.0.0.50,5202,1073741824,4,637.85 Mb,104857600.0,1.315131,
903,10.0.0.50,5202,1073741824,4,927.26 Mb,104857600.0,0.904666,
904,10.0.0.50,5202,1073741824,4,675.84 Mb,104857600.0,1.241216,
905,10.0.0.50,5202,1073741824,4,611.46 Mb,104857600.0,1.371903,
906,10.0.0.50,5202,1073741824,4,935.76 Mb,104857600.0,0.896452,
907,10.0.0.50,5202,1073741824,4,597.46 Mb,104857600.0,1.404047,
908,10.0.0.50,5202,1073741824,4,611.62 Mb,104857600.0,1.371536,
909,10.0.0.50,5202,1073741824,4,605.56 Mb,104857600.0,1.385266,
910,10.0.0.50,5202,1073741824,4,1084.10 Mb,104857600.0,0.773786,
911,10.0.0.50,5202,1073741824,4,600.97 Mb,104857600.0,1.395845,
912,10.0.0.50,5202,1073741824,4,615.08 Mb,104857600.0,1.363818,
913,10.0.0.50,5202,1073741824,4,921.87 Mb,104857600.0,0.909951,
914,10.0.0.50,5202,1073741824,4,634.88 Mb,104857600.0,1.321292,
915,10.0.0.50,5202,1073741824,4,685.30 Mb,104857600.0,1.224073,
916,10.0.0.50,5202,1073741824,4,936.65 Mb,104857600.0,0.895595,
917,10.0.0.50,5202,1073741824,4,607.61 Mb,104857600.0,1.380600,
918,10.0.0.50,5202,1073741824,4,646.05 Mb,104857600.0,1.298452,
919,10.0.0.50,5202,1073741824,4,949.29 Mb,104857600.0,0.883672,
920,10.0.0.50,5202,1073741824,4,909.28 Mb,104857600.0,0.922560,
921,10.0.0.50,5202,1073741824,4,632.33 Mb,104857600.0,1.326623,
922,10.0.0.50,5202,1073741824,4,610.51 Mb,104857600.0,1.374029,
923,10.0.0.50,5202,1073741824,4,933.20 Mb,104857600.0,0.898911,
924,10.0.0.50,5202,1073741824,4,732.63 Mb,104857600.0,1.145002,
925,10.0.0.50,5202,1073741824,4,619.27 Mb,104857600.0,1.354597,
926,10.0.0.50,5202,1073741824,4,603.62 Mb,104857600.0,1.389709,
927,10.0.0.50,5202,1073741824,4,708.52 Mb,104857600.0,1.183961,
928,10.0.0.50,5202,1073741824,4,955.88 Mb,104857600.0,0.877576,
929,10.0.0.50,5202,1073741824,4,933.83 Mb,104857600.0,0.898301,
930,10.0.0.50,5202,1073741824,4,638.54 Mb,104857600.0,1.313709,
931,10.0.0.50,5202,1073741824,4,934.58 Mb,104857600.0,0.897581,
932,10.0.0.50,5202,1073741824,4,887.25 Mb,104857600.0,0.945459,
933,10.0.0.50,5202,1073741824,4,942.16 Mb,104857600.0,0.890357,
934,10.0.0.50,5202,1073741824,4,943.43 Mb,104857600.0,0.889163,
935,10.0.0.50,5202,1073741824,4,899.32 Mb,104857600.0,0.932774,
936,10.0.0.50,5202,1073741824,4,650.68 Mb,104857600.0,1.289212,
937,10.0.0.50,5202,1073741824,4,607.25 Mb,104857600.0,1.381416,
938,10.0.0.50,5202,1073741824,4,598.10 Mb,104857600.0,1.402542,
939,10.0.0.50,5202,1073741824,4,598.19 Mb,104857600.0,1.402329,
940,10.0.0.50,5202,1073741824,4,943.41 Mb,104857600.0,0.889181,
941,10.0.0.50,5202,1073741824,4,943.47 Mb,104857600.0,0.889125,
942,10.0.0.50,5202,1073741824,4,654.41 Mb,104857600.0,1.281865,
943,10.0.0.50,5202,1073741824,4,650.09 Mb,104857600.0,1.290380,
944,10.0.0.50,5202,1073741824,4,609.77 Mb,104857600.0,1.375696,
945,10.0.0.50,5202,1073741824,4,924.41 Mb,104857600.0,0.907457,
946,10.0.0.50,5202,1073741824,4,684.97 Mb,104857600.0,1.224664,
947,10.0.0.50,5202,1073741824,4,945.70 Mb,104857600.0,0.887030,
948,10.0.0.50,5202,1073741824,4,912.16 Mb,104857600.0,0.919647,
949,10.0.0.50,5202,1073741824,4,946.05 Mb,104857600.0,0.886695,
950,10.0.0.50,5202,1073741824,4,917.50 Mb,104857600.0,0.914287,
951,10.0.0.50,5202,1073741824,4,871.70 Mb,104857600.0,0.962324,
952,10.0.0.50,5202,1073741824,4,1227.70 Mb,104857600.0,0.683278,
953,10.0.0.50,5202,1073741824,4,606.59 Mb,104857600.0,1.382908,
954,10.0.0.50,5202,1073741824,4,599.45 Mb,104857600.0,1.399393,
955,10.0.0.50,5202,1073741824,4,617.77 Mb,104857600.0,1.357889,
956,10.0.0.50,5202,1073741824,4,690.31 Mb,104857600.0,1.215193,
957,10.0.0.50,5202,1073741824,4,1178.43 Mb,104857600.0,0.711844,
958,10.0.0.50,5202,1073741824,4,661.90 Mb,104857600.0,1.267347,
959,10.0.0.50,5202,1073741824,4,894.11 Mb,104857600.0,0.938203,
960,10.0.0.50,5202,1073741824,4,593.80 Mb,104857600.0,1.412705,
961,10.0.0.50,5202,1073741824,4,673.57 Mb,104857600.0,1.245399,
962,10.0.0.50,5202,1073741824,4,652.68 Mb,104857600.0,1.285259,
963,10.0.0.50,5202,1073741824,4,1197.82 Mb,104857600.0,0.700324,
964,10.0.0.50,5202,1073741824,4,636.30 Mb,104857600.0,1.318345,
965,10.0.0.50,5202,1073741824,4,954.20 Mb,104857600.0,0.879125,
966,10.0.0.50,5202,1073741824,4,603.12 Mb,104857600.0,1.390871,
967,10.0.0.50,5202,1073741824,4,607.27 Mb,104857600.0,1.381372,
968,10.0.0.50,5202,1073741824,4,595.65 Mb,104857600.0,1.408320,
969,10.0.0.50,5202,1073741824,4,608.13 Mb,104857600.0,1.379400,
970,10.0.0.50,5202,1073741824,4,603.16 Mb,104857600.0,1.390783,
971,10.0.0.50,5202,1073741824,4,604.62 Mb,104857600.0,1.387413,
972,10.0.0.50,5202,1073741824,4,605.25 Mb,104857600.0,1.385968,
973,10.0.0.50,5202,1073741824,4,606.35 Mb,104857600.0,1.383453,
974,10.0.0.50,5202,1073741824,4,604.98 Mb,104857600.0,1.386598,
975,10.0.0.50,5202,1073741824,4,945.09 Mb,104857600.0,0.887599,
976,10.0.0.50,5202,1073741824,4,1244.34 Mb,104857600.0,0.674142,
977,10.0.0.50,5202,1073741824,4,646.46 Mb,104857600.0,1.297631,
978,10.0.0.50,5202,1073741824,4,663.95 Mb,104857600.0,1.263435,
979,10.0.0.50,5202,1073741824,4,921.40 Mb,104857600.0,0.910420,
980,10.0.0.50,5202,1073741824,4,648.33 Mb,104857600.0,1.293871,
981,10.0.0.50,5202,1073741824,4,938.88 Mb,104857600.0,0.893469,
982,10.0.0.50,5202,1073741824,4,925.46 Mb,104857600.0,0.906427,
983,10.0.0.50,5202,1073741824,4,600.72 Mb,104857600.0,1.396432,
984,10.0.0.50,5202,1073741824,4,896.56 Mb,104857600.0,0.935645,
985,10.0.0.50,5202,1073741824,4,899.20 Mb,104857600.0,0.932895,
986,10.0.0.50,5202,1073741824,4,600.54 Mb,104857600.0,1.396834,
987,10.0.0.50,5202,1073741824,4,935.29 Mb,104857600.0,0.896902,
988,10.0.0.50,5202,1073741824,4,655.84 Mb,104857600.0,1.279070,
989,10.0.0.50,5202,1073741824,4,1196.36 Mb,104857600.0,0.701179,
990,10.0.0.50,5202,1073741824,4,602.04 Mb,104857600.0,1.393362,
991,10.0.0.50,5202,1073741824,4,625.08 Mb,104857600.0,1.342012,
992,10.0.0.50,5202,1073741824,4,959.55 Mb,104857600.0,0.874221,
993,10.0.0.50,5202,1073741824,4,1249.94 Mb,104857600.0,0.671121,
994,10.0.0.50,5202,1073741824,4,723.97 Mb,104857600.0,1.158694,
995,10.0.0.50,5202,1073741824,4,902.57 Mb,104857600.0,0.929411,
996,10.0.0.50,5202,1073741824,4,607.11 Mb,104857600.0,1.381736,
997,10.0.0.50,5202,1073741824,4,601.54 Mb,104857600.0,1.394522,
998,10.0.0.50,5202,1073741824,4,602.15 Mb,104857600.0,1.393108,
999,10.0.0.50,5202,1073741824,4,765.72 Mb,104857600.0,1.095524,
