,file_number,host_ip,host_port,slab_buf_bytes,slab_partition,bandwidth,file_size_bytes,time_taken_sec,overall_cpu,overall_mem
955,955,10.0.0.50,5201,1073741824,4,570.26 Mb,10485760.0,0.147101,91.09818181818186,0.789090909090909
956,956,10.0.0.50,5201,1073741824,4,1168.22 Mb,10485760.0,0.071807,92.22363636363637,0.8363636363636363
957,957,10.0.0.50,5201,1073741824,4,590.68 Mb,10485760.0,0.142015,91.66545454545457,0.7963636363636363
958,958,10.0.0.50,5201,1073741824,4,659.56 Mb,10485760.0,0.127185,91.42909090909093,0.8
959,959,10.0.0.50,5201,1073741824,4,635.19 Mb,10485760.0,0.132065,90.41636363636371,0.8290909090909091
960,960,10.0.0.50,5201,1073741824,4,899.49 Mb,10485760.0,0.09326,91.49999999999999,0.8072727272727273
961,961,10.0.0.50,5201,1073741824,4,898.78 Mb,10485760.0,0.093333,91.4418181818182,0.8072727272727273
962,962,10.0.0.50,5201,1073741824,4,559.67 Mb,10485760.0,0.149885,91.77272727272727,0.809090909090909
963,963,10.0.0.50,5201,1073741824,4,595.06 Mb,10485760.0,0.140971,91.44000000000001,0.8218181818181814
964,964,10.0.0.50,5201,1073741824,4,1263.25 Mb,10485760.0,0.066405,92.92727272727276,0.7599999999999998
965,965,10.0.0.50,5201,1073741824,4,569.41 Mb,10485760.0,0.147321,88.11454545454546,0.8218181818181819
966,966,10.0.0.50,5201,1073741824,4,715.59 Mb,10485760.0,0.117226,89.57818181818182,0.8181818181818182
967,967,10.0.0.50,5201,1073741824,4,653.03 Mb,10485760.0,0.128456,88.7218181818182,0.8399999999999996
968,968,10.0.0.50,5201,1073741824,4,846.39 Mb,10485760.0,0.09911,88.85818181818182,0.8363636363636362
969,969,10.0.0.50,5201,1073741824,4,537.35 Mb,10485760.0,0.156111,90.08181818181819,0.8254545454545452
970,970,10.0.0.50,5201,1073741824,4,824.22 Mb,10485760.0,0.101776,86.8218181818182,0.8472727272727273
971,971,10.0.0.50,5201,1073741824,4,542.99 Mb,10485760.0,0.154488,90.66909090909093,0.8345454545454544
972,972,10.0.0.50,5201,1073741824,4,733.63 Mb,10485760.0,0.114344,88.48181818181818,0.829090909090909
973,973,10.0.0.50,5201,1073741824,4,1220.80 Mb,10485760.0,0.068714,91.65818181818183,0.7927272727272726
974,974,10.0.0.50,5201,1073741824,4,775.65 Mb,10485760.0,0.10815,91.08545454545455,0.8072727272727273
975,975,10.0.0.50,5201,1073741824,4,894.20 Mb,10485760.0,0.093811,91.01818181818182,0.8054545454545455
976,976,10.0.0.50,5201,1073741824,4,584.82 Mb,10485760.0,0.14344,91.18909090909092,0.8163636363636363
977,977,10.0.0.50,5201,1073741824,4,619.48 Mb,10485760.0,0.135413,89.20181818181821,0.7890909090909091
978,978,10.0.0.50,5201,1073741824,4,574.09 Mb,10485760.0,0.146121,93.12909090909092,0.7981818181818183
979,979,10.0.0.50,5201,1073741824,4,622.60 Mb,10485760.0,0.134736,91.88363636363636,0.810909090909091
980,980,10.0.0.50,5201,1073741824,4,538.66 Mb,10485760.0,0.155732,94.30181818181819,0.838181818181818
981,981,10.0.0.50,5201,1073741824,4,628.83 Mb,10485760.0,0.1334,90.26909090909093,0.8109090909090908
982,982,10.0.0.50,5201,1073741824,4,569.25 Mb,10485760.0,0.147363,90.91818181818185,0.8018181818181818
983,983,10.0.0.50,5201,1073741824,4,582.23 Mb,10485760.0,0.144076,90.45818181818181,0.8036363636363636
984,984,10.0.0.50,5201,1073741824,4,613.48 Mb,10485760.0,0.136737,89.93454545454547,0.8127272727272726
985,985,10.0.0.50,5201,1073741824,4,631.90 Mb,10485760.0,0.132752,92.9618181818182,0.7963636363636363
986,986,10.0.0.50,5201,1073741824,4,531.33 Mb,10485760.0,0.157879,95.38909090909092,0.7763636363636363
987,987,10.0.0.50,5201,1073741824,4,614.82 Mb,10485760.0,0.136439,90.53454545454548,0.8218181818181816
988,988,10.0.0.50,5201,1073741824,4,1400.90 Mb,10485760.0,0.05988,90.29090909090914,0.7872727272727273
989,989,10.0.0.50,5201,1073741824,4,637.96 Mb,10485760.0,0.131491,88.95090909090915,0.8072727272727271
990,990,10.0.0.50,5201,1073741824,4,647.28 Mb,10485760.0,0.129597,93.4,0.7818181818181816
991,991,10.0.0.50,5201,1073741824,4,638.62 Mb,10485760.0,0.131356,92.71818181818185,0.8018181818181815
992,992,10.0.0.50,5201,1073741824,4,796.93 Mb,10485760.0,0.105262,91.67636363636365,0.8036363636363635
993,993,10.0.0.50,5201,1073741824,4,665.69 Mb,10485760.0,0.126014,90.65272727272726,0.8018181818181819
994,994,10.0.0.50,5201,1073741824,4,826.94 Mb,10485760.0,0.101442,91.7527272727273,0.8163636363636362
995,995,10.0.0.50,5201,1073741824,4,636.82 Mb,10485760.0,0.131726,90.9090909090909,0.7945454545454542
996,996,10.0.0.50,5201,1073741824,4,785.49 Mb,10485760.0,0.106795,89.38363636363634,0.7945454545454543
997,997,10.0.0.50,5201,1073741824,4,747.97 Mb,10485760.0,0.112152,88.34727272727277,0.8109090909090907
998,998,10.0.0.50,5201,1073741824,4,882.61 Mb,10485760.0,0.095043,92.60000000000002,0.7909090909090908
999,999,10.0.0.50,5201,1073741824,4,899.52 Mb,10485760.0,0.093257,91.62727272727281,0.7854545454545453
1000,1000,10.0.0.50,5201,1073741824,4,689.76 Mb,10485760.0,0.121617,90.82181818181816,0.7872727272727271
1001,1001,10.0.0.50,5201,1073741824,4,855.30 Mb,10485760.0,0.098078,92.23636363636365,0.7999999999999997
1002,1002,10.0.0.50,5201,1073741824,4,640.29 Mb,10485760.0,0.131013,92.0018181818182,0.8127272727272726
1003,1003,10.0.0.50,5201,1073741824,4,1339.56 Mb,10485760.0,0.062622,91.27272727272731,0.7945454545454543
1004,1004,10.0.0.50,5201,1073741824,4,623.30 Mb,10485760.0,0.134583,91.87454545454545,0.8109090909090909
1005,1005,10.0.0.50,5201,1073741824,4,524.96 Mb,10485760.0,0.159795,90.23454545454548,0.8018181818181819
1006,1006,10.0.0.50,5201,1073741824,4,1344.11 Mb,10485760.0,0.06241,91.06909090909095,0.8163636363636365
1007,1007,10.0.0.50,5201,1073741824,4,734.19 Mb,10485760.0,0.114257,93.44727272727275,0.7927272727272728
1008,1008,10.0.0.50,5201,1073741824,4,595.91 Mb,10485760.0,0.14077,91.60545454545453,0.7890909090909092
1009,1009,10.0.0.50,5201,1073741824,4,660.32 Mb,10485760.0,0.127038,90.72727272727273,0.798181818181818
1010,1010,10.0.0.50,5201,1073741824,4,636.59 Mb,10485760.0,0.131775,88.91818181818184,0.8090909090909091
1011,1011,10.0.0.50,5201,1073741824,4,836.33 Mb,10485760.0,0.100303,91.9981818181818,0.8090909090909093
1012,1012,10.0.0.50,5201,1073741824,4,557.13 Mb,10485760.0,0.150567,91.75818181818182,0.7872727272727272
1013,1013,10.0.0.50,5201,1073741824,4,583.87 Mb,10485760.0,0.143673,90.29636363636364,0.8018181818181819
1014,1014,10.0.0.50,5201,1073741824,4,852.09 Mb,10485760.0,0.098447,91.48000000000003,0.7927272727272727
1015,1015,10.0.0.50,5201,1073741824,4,503.62 Mb,10485760.0,0.166566,91.34363636363639,0.8109090909090907
1016,1016,10.0.0.50,5201,1073741824,4,583.95 Mb,10485760.0,0.143652,91.51272727272729,0.7981818181818181
1017,1017,10.0.0.50,5201,1073741824,4,548.94 Mb,10485760.0,0.152815,91.67999999999999,0.8109090909090908
1018,1018,10.0.0.50,5201,1073741824,4,621.40 Mb,10485760.0,0.134996,93.6909090909091,0.7945454545454549
1019,1019,10.0.0.50,5201,1073741824,4,555.45 Mb,10485760.0,0.151023,91.8727272727273,0.8
1020,1020,10.0.0.50,5201,1073741824,4,615.24 Mb,10485760.0,0.136348,92.96545454545456,0.8109090909090907
1021,1021,10.0.0.50,5201,1073741824,4,627.70 Mb,10485760.0,0.133641,92.35272727272732,0.7945454545454542
1022,1022,10.0.0.50,5201,1073741824,4,641.74 Mb,10485760.0,0.130716,90.06181818181823,0.7945454545454543
1023,1023,10.0.0.50,5201,1073741824,4,592.77 Mb,10485760.0,0.141515,92.50545454545457,0.8054545454545454
1024,1024,10.0.0.50,5201,1073741824,4,661.40 Mb,10485760.0,0.126831,93.00727272727276,0.8
1025,1025,10.0.0.50,5201,1073741824,4,814.71 Mb,10485760.0,0.102964,92.24363636363634,0.7963636363636366
1026,1026,10.0.0.50,5201,1073741824,4,699.58 Mb,10485760.0,0.119909,94.30000000000004,0.801818181818182
1027,1027,10.0.0.50,5201,1073741824,4,549.43 Mb,10485760.0,0.152678,91.8290909090909,0.7945454545454543
1028,1028,10.0.0.50,5201,1073741824,4,1356.41 Mb,10485760.0,0.061844,90.06909090909095,0.8018181818181815
1029,1029,10.0.0.50,5201,1073741824,4,603.02 Mb,10485760.0,0.13911,92.02363636363638,0.807272727272727
1030,1030,10.0.0.50,5201,1073741824,4,582.09 Mb,10485760.0,0.144113,91.48909090909095,0.7890909090909091
1031,1031,10.0.0.50,5201,1073741824,4,663.20 Mb,10485760.0,0.126487,92.26181818181821,0.7945454545454546
1032,1032,10.0.0.50,5201,1073741824,4,699.94 Mb,10485760.0,0.119847,90.79818181818185,0.8072727272727271
1033,1033,10.0.0.50,5201,1073741824,4,879.00 Mb,10485760.0,0.095434,90.6909090909091,0.8018181818181819
1034,1034,10.0.0.50,5201,1073741824,4,641.95 Mb,10485760.0,0.130674,91.82909090909094,0.7781818181818179
1035,1035,10.0.0.50,5201,1073741824,4,591.73 Mb,10485760.0,0.141764,92.76181818181823,0.7854545454545455
1036,1036,10.0.0.50,5201,1073741824,4,658.49 Mb,10485760.0,0.127392,90.80545454545455,0.8036363636363636
1037,1037,10.0.0.50,5201,1073741824,4,786.68 Mb,10485760.0,0.106633,91.51999999999997,0.8199999999999996
1038,1038,10.0.0.50,5201,1073741824,4,656.14 Mb,10485760.0,0.127848,90.50181818181822,0.7981818181818181
1039,1039,10.0.0.50,5201,1073741824,4,625.74 Mb,10485760.0,0.134058,91.04181818181819,0.7963636363636362
1040,1040,10.0.0.50,5201,1073741824,4,817.13 Mb,10485760.0,0.10266,90.46181818181816,0.8145454545454546
1041,1041,10.0.0.50,5201,1073741824,4,527.29 Mb,10485760.0,0.159089,88.47272727272733,0.8145454545454544
1042,1042,10.0.0.50,5201,1073741824,4,556.68 Mb,10485760.0,0.150689,93.21272727272726,0.8109090909090908
1043,1043,10.0.0.50,5201,1073741824,4,645.74 Mb,10485760.0,0.129907,91.26727272727274,0.7927272727272726
1044,1044,10.0.0.50,5201,1073741824,4,682.69 Mb,10485760.0,0.122875,90.66545454545457,0.8254545454545454
1045,1045,10.0.0.50,5201,1073741824,4,598.25 Mb,10485760.0,0.140219,91.45454545454547,0.827272727272727
1046,1046,10.0.0.50,5201,1073741824,4,595.01 Mb,10485760.0,0.140982,90.83090909090906,0.8236363636363636
1047,1047,10.0.0.50,5201,1073741824,4,564.09 Mb,10485760.0,0.148711,89.05090909090909,0.8181818181818182
1048,1048,10.0.0.50,5201,1073741824,4,630.63 Mb,10485760.0,0.13302,87.99272727272727,0.8527272727272728
1049,1049,10.0.0.50,5201,1073741824,4,550.81 Mb,10485760.0,0.152296,87.98545454545454,0.8436363636363636
1050,1050,10.0.0.50,5201,1073741824,4,592.75 Mb,10485760.0,0.141519,87.20727272727274,0.821818181818182
1051,1051,10.0.0.50,5201,1073741824,4,583.25 Mb,10485760.0,0.143825,88.88909090909094,0.8309090909090909
1052,1052,10.0.0.50,5201,1073741824,4,638.15 Mb,10485760.0,0.131451,89.48363636363636,0.8327272727272724
1053,1053,10.0.0.50,5201,1073741824,4,647.45 Mb,10485760.0,0.129563,92.24909090909091,0.8290909090909091
1054,1054,10.0.0.50,5201,1073741824,4,606.91 Mb,10485760.0,0.138218,87.89454545454548,0.8200000000000001
1055,1055,10.0.0.50,5201,1073741824,4,722.38 Mb,10485760.0,0.116125,87.74000000000001,0.8200000000000001
1056,1056,10.0.0.50,5201,1073741824,4,576.87 Mb,10485760.0,0.145417,90.30909090909091,0.8163636363636362
1057,1057,10.0.0.50,5201,1073741824,4,924.27 Mb,10485760.0,0.090759,93.21454545454546,0.8109090909090908
1058,1058,10.0.0.50,5201,1073741824,4,596.35 Mb,10485760.0,0.140665,91.50909090909092,0.8072727272727274
1059,1059,10.0.0.50,5201,1073741824,4,574.77 Mb,10485760.0,0.145948,89.33454545454546,0.8090909090909092
1060,1060,10.0.0.50,5201,1073741824,4,582.77 Mb,10485760.0,0.143943,93.08363636363637,0.7909090909090909
1061,1061,10.0.0.50,5201,1073741824,4,833.09 Mb,10485760.0,0.100693,88.7963636363637,0.8109090909090908
1062,1062,10.0.0.50,5201,1073741824,4,557.90 Mb,10485760.0,0.150361,93.46909090909095,0.7836363636363636
1063,1063,10.0.0.50,5201,1073741824,4,541.97 Mb,10485760.0,0.154779,92.1418181818182,0.8054545454545454
1064,1064,10.0.0.50,5201,1073741824,4,1079.48 Mb,10485760.0,0.07771,91.47272727272728,0.7945454545454544
1065,1065,10.0.0.50,5201,1073741824,4,816.48 Mb,10485760.0,0.102741,90.91818181818181,0.8054545454545453
1066,1066,10.0.0.50,5201,1073741824,4,1326.93 Mb,10485760.0,0.063218,86.93454545454547,0.8127272727272726
1067,1067,10.0.0.50,5201,1073741824,4,646.67 Mb,10485760.0,0.12972,91.50909090909093,0.7927272727272728
1068,1068,10.0.0.50,5201,1073741824,4,622.36 Mb,10485760.0,0.134788,91.7527272727273,0.8036363636363635
1069,1069,10.0.0.50,5201,1073741824,4,584.88 Mb,10485760.0,0.143424,91.31090909090909,0.8127272727272726
1070,1070,10.0.0.50,5201,1073741824,4,573.75 Mb,10485760.0,0.146206,95.75454545454546,0.7872727272727271
1071,1071,10.0.0.50,5201,1073741824,4,701.58 Mb,10485760.0,0.119567,95.13272727272728,0.7709090909090907
1072,1072,10.0.0.50,5201,1073741824,4,692.51 Mb,10485760.0,0.121134,89.87454545454544,0.8163636363636363
1073,1073,10.0.0.50,5201,1073741824,4,689.05 Mb,10485760.0,0.121741,92.37999999999998,0.801818181818182
1074,1074,10.0.0.50,5201,1073741824,4,1400.90 Mb,10485760.0,0.05988,89.72727272727278,0.8254545454545456
1075,1075,10.0.0.50,5201,1073741824,4,722.18 Mb,10485760.0,0.116156,93.48545454545454,0.7981818181818184
1076,1076,10.0.0.50,5201,1073741824,4,598.66 Mb,10485760.0,0.140123,91.02181818181819,0.8218181818181818
1077,1077,10.0.0.50,5201,1073741824,4,619.09 Mb,10485760.0,0.135499,91.64727272727272,0.7945454545454544
1078,1078,10.0.0.50,5201,1073741824,4,622.22 Mb,10485760.0,0.134817,93.09272727272726,0.8072727272727273
1079,1079,10.0.0.50,5201,1073741824,4,628.04 Mb,10485760.0,0.133569,87.87272727272729,0.8181818181818182
1080,1080,10.0.0.50,5201,1073741824,4,527.37 Mb,10485760.0,0.159064,88.36909090909089,0.8018181818181819
1081,1081,10.0.0.50,5201,1073741824,4,554.73 Mb,10485760.0,0.15122,91.62181818181821,0.790909090909091
1082,1082,10.0.0.50,5201,1073741824,4,541.02 Mb,10485760.0,0.155051,90.05636363636364,0.8090909090909089
1083,1083,10.0.0.50,5201,1073741824,4,512.89 Mb,10485760.0,0.163557,90.20181818181821,0.8054545454545453
1084,1084,10.0.0.50,5201,1073741824,4,1296.06 Mb,10485760.0,0.064724,94.73454545454548,0.7763636363636363
1085,1085,10.0.0.50,5201,1073741824,4,878.37 Mb,10485760.0,0.095502,93.24363636363636,0.7909090909090908
1086,1086,10.0.0.50,5201,1073741824,4,650.96 Mb,10485760.0,0.128865,91.50909090909093,0.8072727272727273
1087,1087,10.0.0.50,5201,1073741824,4,597.02 Mb,10485760.0,0.140508,91.03090909090909,0.8127272727272729
1088,1088,10.0.0.50,5201,1073741824,4,499.97 Mb,10485760.0,0.167781,90.21454545454547,0.8018181818181815
1089,1089,10.0.0.50,5201,1073741824,4,731.09 Mb,10485760.0,0.114741,91.78000000000004,0.798181818181818
1090,1090,10.0.0.50,5201,1073741824,4,905.44 Mb,10485760.0,0.092647,91.4745454545455,0.8018181818181818
1091,1091,10.0.0.50,5201,1073741824,4,626.05 Mb,10485760.0,0.133992,85.42909090909089,0.8236363636363635
1092,1092,10.0.0.50,5201,1073741824,4,669.94 Mb,10485760.0,0.125214,89.10909090909094,0.7909090909090908
1093,1093,10.0.0.50,5201,1073741824,4,594.79 Mb,10485760.0,0.141034,89.40545454545456,0.8054545454545453
1094,1094,10.0.0.50,5201,1073741824,4,563.27 Mb,10485760.0,0.148927,90.05636363636366,0.7818181818181819
1095,1095,10.0.0.50,5201,1073741824,4,566.29 Mb,10485760.0,0.148134,90.90000000000005,0.8036363636363636
1096,1096,10.0.0.50,5201,1073741824,4,541.16 Mb,10485760.0,0.155012,88.8509090909091,0.8145454545454542
1097,1097,10.0.0.50,5201,1073741824,4,1004.58 Mb,10485760.0,0.083504,88.64363636363638,0.8018181818181819
1098,1098,10.0.0.50,5201,1073741824,4,753.27 Mb,10485760.0,0.111363,86.58727272727272,0.7945454545454546
1099,1099,10.0.0.50,5201,1073741824,4,647.52 Mb,10485760.0,0.12955,92.39818181818187,0.7818181818181821
1100,1100,10.0.0.50,5201,1073741824,4,649.27 Mb,10485760.0,0.129201,93.02000000000005,0.7890909090909091
1101,1101,10.0.0.50,5201,1073741824,4,735.05 Mb,10485760.0,0.114123,94.38727272727274,0.7890909090909093
1102,1102,10.0.0.50,5201,1073741824,4,571.17 Mb,10485760.0,0.146867,93.57999999999996,0.7927272727272725
1103,1103,10.0.0.50,5201,1073741824,4,725.56 Mb,10485760.0,0.115616,90.92000000000004,0.8018181818181818
1104,1104,10.0.0.50,5201,1073741824,4,686.91 Mb,10485760.0,0.122121,93.23454545454547,0.7818181818181819
1105,1105,10.0.0.50,5201,1073741824,4,765.54 Mb,10485760.0,0.109578,95.51272727272729,0.7818181818181816
1106,1106,10.0.0.50,5201,1073741824,4,766.68 Mb,10485760.0,0.109415,87.0363636363636,0.7636363636363637
1107,1107,10.0.0.50,5201,1073741824,4,570.01 Mb,10485760.0,0.147167,92.5490909090909,0.8090909090909091
1108,1108,10.0.0.50,5201,1073741824,4,586.12 Mb,10485760.0,0.143121,94.80181818181822,0.7909090909090909
1109,1109,10.0.0.50,5201,1073741824,4,739.32 Mb,10485760.0,0.113464,91.66363636363641,0.7818181818181819
1110,1110,10.0.0.50,5201,1073741824,4,1314.01 Mb,10485760.0,0.06384,89.26181818181823,0.8036363636363636
1111,1111,10.0.0.50,5201,1073741824,4,929.90 Mb,10485760.0,0.09021,90.43636363636367,0.8054545454545455
1112,1112,10.0.0.50,5201,1073741824,4,656.23 Mb,10485760.0,0.12783,89.11090909090906,0.8036363636363636
1113,1113,10.0.0.50,5201,1073741824,4,573.22 Mb,10485760.0,0.146341,89.50000000000004,0.8036363636363637
1114,1114,10.0.0.50,5201,1073741824,4,856.02 Mb,10485760.0,0.097995,91.63636363636368,0.7999999999999998
1115,1115,10.0.0.50,5201,1073741824,4,698.21 Mb,10485760.0,0.120145,92.12363636363636,0.7963636363636365
1116,1116,10.0.0.50,5201,1073741824,4,689.37 Mb,10485760.0,0.121685,89.66000000000003,0.8236363636363637
1117,1117,10.0.0.50,5201,1073741824,4,1267.37 Mb,10485760.0,0.066189,91.27636363636361,0.809090909090909
1118,1118,10.0.0.50,5201,1073741824,4,654.44 Mb,10485760.0,0.12818,92.12181818181818,0.8036363636363636
1119,1119,10.0.0.50,5201,1073741824,4,657.82 Mb,10485760.0,0.127521,93.24545454545458,0.8018181818181819
1120,1120,10.0.0.50,5201,1073741824,4,561.98 Mb,10485760.0,0.149269,92.68363636363637,0.8036363636363639
1121,1121,10.0.0.50,5201,1073741824,4,677.35 Mb,10485760.0,0.123845,92.86,0.7890909090909092
1122,1122,10.0.0.50,5201,1073741824,4,790.02 Mb,10485760.0,0.106182,91.92727272727272,0.7945454545454543
1123,1123,10.0.0.50,5201,1073741824,4,586.09 Mb,10485760.0,0.143129,91.21636363636367,0.7963636363636365
1124,1124,10.0.0.50,5201,1073741824,4,666.16 Mb,10485760.0,0.125925,88.88363636363638,0.8163636363636362
1125,1125,10.0.0.50,5201,1073741824,4,839.25 Mb,10485760.0,0.099954,89.2636363636364,0.8236363636363637
1126,1126,10.0.0.50,5201,1073741824,4,604.08 Mb,10485760.0,0.138866,92.05454545454548,0.8072727272727276
1127,1127,10.0.0.50,5201,1073741824,4,916.80 Mb,10485760.0,0.091499,91.12909090909092,0.8109090909090909
1128,1128,10.0.0.50,5201,1073741824,4,695.24 Mb,10485760.0,0.120657,93.63272727272728,0.7872727272727272
1129,1129,10.0.0.50,5201,1073741824,4,570.11 Mb,10485760.0,0.147139,94.3036363636364,0.7872727272727272
1130,1130,10.0.0.50,5201,1073741824,4,603.29 Mb,10485760.0,0.139047,89.44545454545458,0.8018181818181819
1131,1131,10.0.0.50,5201,1073741824,4,585.31 Mb,10485760.0,0.14332,90.82000000000004,0.8018181818181821
1132,1132,10.0.0.50,5201,1073741824,4,792.51 Mb,10485760.0,0.105849,93.69818181818181,0.7909090909090911
1133,1133,10.0.0.50,5201,1073741824,4,533.92 Mb,10485760.0,0.157115,92.00363636363637,0.8054545454545453
1134,1134,10.0.0.50,5201,1073741824,4,786.55 Mb,10485760.0,0.10665,91.02363636363637,0.7945454545454544
1135,1135,10.0.0.50,5201,1073741824,4,561.70 Mb,10485760.0,0.149344,91.87818181818184,0.8109090909090907
1136,1136,10.0.0.50,5201,1073741824,4,618.89 Mb,10485760.0,0.135543,90.77636363636368,0.7963636363636363
1137,1137,10.0.0.50,5201,1073741824,4,530.34 Mb,10485760.0,0.158174,90.73636363636365,0.8072727272727273
1138,1138,10.0.0.50,5201,1073741824,4,596.28 Mb,10485760.0,0.140682,92.23454545454547,0.7963636363636365
1139,1139,10.0.0.50,5201,1073741824,4,638.62 Mb,10485760.0,0.131355,92.85272727272726,0.7999999999999998
1140,1140,10.0.0.50,5201,1073741824,4,605.98 Mb,10485760.0,0.13843,94.61272727272727,0.7872727272727275
1141,1141,10.0.0.50,5201,1073741824,4,610.68 Mb,10485760.0,0.137366,90.45818181818184,0.809090909090909
1142,1142,10.0.0.50,5201,1073741824,4,564.31 Mb,10485760.0,0.148653,92.61090909090908,0.8018181818181819
1143,1143,10.0.0.50,5201,1073741824,4,793.40 Mb,10485760.0,0.10573,90.18909090909092,0.7909090909090908
1144,1144,10.0.0.50,5201,1073741824,4,567.65 Mb,10485760.0,0.147778,91.07454545454547,0.8072727272727274
1145,1145,10.0.0.50,5201,1073741824,4,1074.37 Mb,10485760.0,0.078079,91.40181818181819,0.8109090909090908
1146,1146,10.0.0.50,5201,1073741824,4,733.81 Mb,10485760.0,0.114316,93.37272727272729,0.7909090909090907
1147,1147,10.0.0.50,5201,1073741824,4,1304.73 Mb,10485760.0,0.064294,92.03454545454548,0.7945454545454546
1148,1148,10.0.0.50,5201,1073741824,4,1374.01 Mb,10485760.0,0.061052,92.24363636363638,0.7890909090909087
1149,1149,10.0.0.50,5201,1073741824,4,584.88 Mb,10485760.0,0.143425,89.72363636363637,0.7963636363636362
1150,1150,10.0.0.50,5201,1073741824,4,900.00 Mb,10485760.0,0.093207,92.24545454545454,0.8163636363636365
1151,1151,10.0.0.50,5201,1073741824,4,944.54 Mb,10485760.0,0.088812,91.3909090909091,0.8054545454545454
1152,1152,10.0.0.50,5201,1073741824,4,622.90 Mb,10485760.0,0.13467,90.03818181818185,0.8072727272727271
1153,1153,10.0.0.50,5201,1073741824,4,626.12 Mb,10485760.0,0.133977,90.95818181818184,0.7872727272727275
1154,1154,10.0.0.50,5201,1073741824,4,807.24 Mb,10485760.0,0.103917,91.38545454545458,0.8054545454545453
1155,1155,10.0.0.50,5201,1073741824,4,841.41 Mb,10485760.0,0.099697,91.02727272727273,0.8345454545454545
1156,1156,10.0.0.50,5201,1073741824,4,620.10 Mb,10485760.0,0.135279,91.38909090909092,0.8272727272727272
1157,1157,10.0.0.50,5201,1073741824,4,630.62 Mb,10485760.0,0.133022,92.6327272727273,0.7872727272727272
1158,1158,10.0.0.50,5201,1073741824,4,876.32 Mb,10485760.0,0.095725,92.14181818181818,0.818181818181818
1159,1159,10.0.0.50,5201,1073741824,4,680.29 Mb,10485760.0,0.123309,90.71272727272726,0.8181818181818182
1160,1160,10.0.0.50,5201,1073741824,4,651.35 Mb,10485760.0,0.128788,90.78545454545457,0.8072727272727271
1161,1161,10.0.0.50,5201,1073741824,4,571.54 Mb,10485760.0,0.146773,93.31818181818186,0.7836363636363636
1162,1162,10.0.0.50,5201,1073741824,4,508.75 Mb,10485760.0,0.164888,93.69454545454545,0.7981818181818183
1163,1163,10.0.0.50,5201,1073741824,4,664.09 Mb,10485760.0,0.126318,91.18727272727274,0.8109090909090909
1164,1164,10.0.0.50,5201,1073741824,4,515.84 Mb,10485760.0,0.16262,91.52727272727279,0.8090909090909092
1165,1165,10.0.0.50,5201,1073741824,4,561.99 Mb,10485760.0,0.149266,94.02909090909088,0.8236363636363636
1166,1166,10.0.0.50,5201,1073741824,4,808.94 Mb,10485760.0,0.103699,88.35090909090913,0.8272727272727273
1167,1167,10.0.0.50,5201,1073741824,4,1297.42 Mb,10485760.0,0.064656,94.31818181818181,0.7909090909090909
1168,1168,10.0.0.50,5201,1073741824,4,544.00 Mb,10485760.0,0.154201,90.84363636363639,0.8054545454545453
1169,1169,10.0.0.50,5201,1073741824,4,837.54 Mb,10485760.0,0.100158,90.90000000000003,0.8654545454545453
1170,1170,10.0.0.50,5201,1073741824,4,656.41 Mb,10485760.0,0.127795,91.23454545454548,0.7799999999999998
1171,1171,10.0.0.50,5201,1073741824,4,613.62 Mb,10485760.0,0.136707,91.40727272727273,0.8018181818181818
1172,1172,10.0.0.50,5201,1073741824,4,638.11 Mb,10485760.0,0.131461,90.98181818181818,0.8036363636363637
1173,1173,10.0.0.50,5201,1073741824,4,946.78 Mb,10485760.0,0.088601,89.77272727272727,0.8109090909090907
1174,1174,10.0.0.50,5201,1073741824,4,1181.54 Mb,10485760.0,0.070997,87.22363636363637,0.8381818181818183
1175,1175,10.0.0.50,5201,1073741824,4,549.60 Mb,10485760.0,0.15263,85.37636363636364,0.8181818181818182
1176,1176,10.0.0.50,5201,1073741824,4,754.76 Mb,10485760.0,0.111142,92.11818181818182,0.8000000000000002
1177,1177,10.0.0.50,5201,1073741824,4,557.35 Mb,10485760.0,0.150508,93.48545454545457,0.7909090909090911
1178,1178,10.0.0.50,5201,1073741824,4,653.52 Mb,10485760.0,0.12836,87.92727272727276,0.8200000000000002
1179,1179,10.0.0.50,5201,1073741824,4,743.45 Mb,10485760.0,0.112833,90.36363636363645,0.790909090909091
1180,1180,10.0.0.50,5201,1073741824,4,728.68 Mb,10485760.0,0.11512,90.16909090909094,0.7909090909090908
1181,1181,10.0.0.50,5201,1073741824,4,924.54 Mb,10485760.0,0.090733,88.70363636363636,0.82
1182,1182,10.0.0.50,5201,1073741824,4,590.85 Mb,10485760.0,0.141976,92.6509090909091,0.8000000000000002
1183,1183,10.0.0.50,5201,1073741824,4,630.57 Mb,10485760.0,0.133033,88.60363636363641,0.8254545454545456
1184,1184,10.0.0.50,5201,1073741824,4,875.28 Mb,10485760.0,0.095839,92.71818181818182,0.7981818181818183
1185,1185,10.0.0.50,5201,1073741824,4,813.91 Mb,10485760.0,0.103065,90.30000000000001,0.82
1186,1186,10.0.0.50,5201,1073741824,4,610.72 Mb,10485760.0,0.137356,93.8054545454546,0.78
1187,1187,10.0.0.50,5201,1073741824,4,549.04 Mb,10485760.0,0.152788,90.64727272727278,0.7927272727272725
1188,1188,10.0.0.50,5201,1073741824,4,591.06 Mb,10485760.0,0.141925,93.08363636363639,0.7999999999999998
